Unnamed: 0,time,Q_D/Q_GBD,Q_e/Q_GBD
640,320.5,71.15299301147462,15.69675636291504
641,321.0,69.67460021972656,15.18844509124756
642,321.5,67.65088119506837,14.50609302520752
643,322.0,65.55521697998047,13.693941116333008
644,322.5,63.36224555969238,12.774646759033203
645,323.0,61.695236968994145,11.821415901184082
646,323.5,60.31934700012207,11.35400391
647,324.0,60.06432189941406,11.010124206542969
648,324.5,59.5347282409668,10.651153564453123
649,325.0,59.307884216308594,10.16168975830078
650,325.5,58.95736770629883,9.975962639
651,326.0,58.56181678771973,9.786221504211426
652,326.5,58.447056198120116,9.71420192718506
653,327.0,58.801129531860354,9.933199882507324
654,327.5,59.53512954711914,10.381444931030272
655,328.0,59.652960586547856,10.474058151245115
656,328.5,59.680854415893556,10.365299224853516
657,329.0,59.98901596069336,10.499791145324709
658,329.5,60.42759246826172,10.631142616271973
659,330.0,60.699161529541016,10.667313575744627
660,330.5,61.390780258178715,10.83139419555664
661,331.0,61.404349899291994,10.909207344055176
662,331.5,61.394199752807616,11.022482872009276
663,332.0,61.04466934204102,10.958989143371582
664,332.5,61.39215850830078,11.065370559692385
665,333.0,60.578347015380864,10.745904922485352
666,333.5,59.79927215576172,10.37141227722168
667,334.0,60.39878120422363,10.603157043457031
668,334.5,61.015572738647464,10.67944622039795
669,335.0,62.5742301940918,11.12868595123291
670,335.5,64.32773666381837,11.828588485717772
671,336.0,65.8593650817871,12.23195457458496
672,336.5,67.29244842529297,12.640296936035156
673,337.0,68.2928077697754,13.094178199768066
674,337.5,69.19691086,13.48036003112793
675,338.0,70.04171829223634,13.980392456054688
676,338.5,71.29745254516601,14.83275318145752
677,339.0,72.64027252197266,15.637402534484863
678,339.5,73.00710601806641,15.752814292907717
679,340.0,73.12774658203125,15.845629692077637
680,340.5,72.4040496826172,15.691669464111328
681,341.0,70.91561660766601,15.229365348815918
682,341.5,68.69082870483399,14.34497356414795
683,342.0,67.91331787109375,13.985445022583008
684,342.5,67.20618057250977,13.82723617553711
685,343.0,67.56330947875978,14.13750457763672
686,343.5,68.03347930908203,14.482508659362791
687,344.0,69.28278198242188,15.198893547058104
688,344.5,69.90316314697266,15.54887866973877
689,345.0,70.01387023925781,15.363454818725586
690,345.5,71.3232391357422,15.585531234741213
691,346.0,73.54537734985352,16.21862793
692,346.5,76.07525100708008,16.929576873779297
693,347.0,79.46556015014647,18.09737777709961
694,347.5,82.30079650878906,19.240528106689453
695,348.0,84.09904556274415,19.938671112060547
696,348.5,83.59983596801757,19.71173858642578
697,349.0,82.07205429077149,19.293983459472656
698,349.5,79.72608871459961,18.42096710205078
699,350.0,76.62651824951172,17.37097930908203
700,350.5,73.85340576171876,16.781837463378906
701,351.0,71.44185791015624,16.22010040283203
702,351.5,69.00950469970704,15.275886535644531
703,352.0,67.55879516601563,14.695335388183594
704,352.5,66.41426467895508,14.103315353393556
705,353.0,63.40131264,12.870634078979492
706,353.5,61.001206970214845,11.801298141479492
707,354.0,58.1618351,10.813169479370115
708,354.5,56.713435363769534,9.841688156
709,355.0,56.6484260559082,9.578613281
710,355.5,56.144327926635754,9.053797721862791
711,356.0,57.024365997314455,9.013070106506348
712,356.5,57.36242332458496,9.191539764404297
713,357.0,57.46929092407227,9.148980140686035
714,357.5,57.63090515136719,9.114642143249512
715,358.0,57.336777496337895,9.01649570465088
716,358.5,57.053914642333986,8.864484786987305
717,359.0,56.27260818481445,8.481922149658203
718,359.5,55.820952606201175,8.294313430786133
719,360.0,55.150325775146484,8.209048271
720,360.5,55.17318420410156,8.081531524658203
721,361.0,55.03952369689942,8.019084930419922
722,361.5,54.80729713439942,7.829928398132324
723,362.0,54.73051376342774,7.728783130645752
724,362.5,54.81866645812988,7.813242435455322
725,363.0,54.76413040161133,7.771751880645752
726,363.5,54.834466552734376,7.857100486755371
727,364.0,55.23987808227539,7.981790065765381
728,364.5,55.042109680175784,7.955124855041504
729,365.0,54.745710372924805,7.810892105102539
730,365.5,54.63128738403321,7.769032955169678
731,366.0,54.274020767211915,7.476932525634766
732,366.5,54.147100830078124,7.249988555908203
733,367.0,54.546302032470706,7.223554134368896
734,367.5,54.67880630493164,7.069579601287842
735,368.0,55.21205787658691,7.022370815
736,368.5,55.603036499023446,7.087460517883301
737,369.0,55.80355682373047,7.198307514190674
738,369.5,56.10904235839844,7.361861228942871
739,370.0,56.37608337402344,7.472229957580566
740,370.5,56.37835960388184,7.480531692504883
741,371.0,56.05110130310058,7.508953571
742,371.5,55.845804595947264,7.422209263
743,372.0,55.39899940490723,7.153253555297852
744,372.5,55.43692588806152,7.1625471115112305
745,373.0,55.441160964965825,7.199675083
746,373.5,55.507493591308595,7.248627185821533
747,374.0,55.97483291625977,7.495360374450684
748,374.5,56.602555465698245,7.849673748016357
749,375.0,57.251922607421875,8.202981948852539
750,375.5,58.16713600158691,8.675787925720215
751,376.0,58.93219909667969,8.876353264
752,376.5,59.72090377807617,9.147885323
753,377.0,60.65055580000001,9.468126297
754,377.5,61.68768501281738,9.854510307312012
755,378.0,63.10713272094727,10.360207557678224
756,378.5,64.19081459,10.697230339050291
757,379.0,66.04484786987305,11.53644561767578
758,379.5,68.23149414,12.31570053100586
759,380.0,70.34563064575195,13.14905071258545
760,380.5,73.48261719000001,14.261920928955078
761,381.0,75.02659378051757,14.791674613952637
762,381.5,78.31244888305665,15.960604667663574
763,382.0,81.31965560913086,17.164846420288086
764,382.5,84.76785278320312,18.59007453918457
765,383.0,88.12920455932618,19.930845260620117
766,383.5,91.53525314331054,21.405115127563477
767,384.0,95.19383087158204,23.10663414001465
768,384.5,99.94791336,25.17835807800293
769,385.0,103.76078033447266,26.826805114746097
770,385.5,105.96500854492189,28.07787322998047
771,386.0,106.70117339999999,28.783233642578125
772,386.5,104.63575592041016,28.080242156982425
773,387.0,102.28192443847657,27.27836799621582
774,387.5,99.05471801757812,26.073122024536133
775,388.0,96.45333176,25.03902244567871
776,388.5,95.86457977294921,24.26555633544922
777,389.0,91.93557968139649,22.360763549804688
778,389.5,90.45498962402344,21.718725204467773
779,390.0,88.32000732421875,20.98296546936035
780,390.5,86.98794631958009,20.698740005493164
781,391.0,83.95902404785156,19.25726318359375
782,391.5,80.65828170776368,17.787357330322266
783,392.0,77.68949051000001,16.454492568969727
784,392.5,75.47197723388672,15.400623321533203
785,393.0,74.71483688354493,15.083297729492188
786,393.5,73.1822410583496,14.258111953735352
787,394.0,72.76525344848633,13.776528358459473
788,394.5,73.65925521850586,13.594843864440918
789,395.0,73.26766967773438,12.95401668548584
790,395.5,72.31008987426759,12.410282135009766
791,396.0,71.1550193786621,11.867742538452148
792,396.5,68.64731445000001,10.884645462036133
793,397.0,67.40491790771485,10.575200080871582
794,397.5,66.52568435668945,10.463616371154783
795,398.0,65.4593475341797,10.244059562683104
796,398.5,64.41439971923828,9.936455726623535
797,399.0,64.74134674072266,10.00709342956543
798,399.5,65.63496322631836,10.25436305999756
799,400.0,65.91715240478516,10.249740600585938
800,400.5,66.484383392334,10.390811920166016
801,401.0,66.01280555725097,10.080886840820312
802,401.5,66.03570594787598,10.162443161010742
803,402.0,66.18171424865723,10.264297485351562
804,402.5,66.53357124328613,10.424518585205078
805,403.0,66.80389099121095,10.437811851501465
806,403.5,67.82193717956542,10.714639663696287
807,404.0,68.98702850341797,11.197654724121094
808,404.5,70.02764434814453,11.598969459533691
809,405.0,71.21782684326172,12.147258758544922
810,405.5,71.69983367919923,12.330199241638184
811,406.0,71.69125137329101,12.275835037231444
812,406.5,71.78027572631837,12.27254867553711
813,407.0,72.20390625,12.472825050354004
814,407.5,72.63169288635254,12.531838417053224
815,408.0,72.86049346923829,12.411703109741213
816,408.5,73.4532257080078,12.323392868041992
817,409.0,73.79420700073243,12.368623733520508
818,409.5,74.07200927734375,12.59697723388672
819,410.0,74.19035720825195,12.702181816101074
820,410.5,74.1304672241211,12.60356903076172
821,411.0,73.69164428710937,12.630701065063477
822,411.5,73.7993263244629,12.66201400756836
823,412.0,74.36203308105469,13.149617195129396
824,412.5,74.05890655517578,13.24073314666748
825,413.0,73.2802474975586,13.103449821472168
826,413.5,71.77321586608886,12.612730026245115
827,414.0,70.22334709167481,11.813730239868164
828,414.5,69.24271697998047,11.441773414611816
829,415.0,67.49283027648926,10.932634353637695
830,415.5,67.9794776916504,11.340912818908691
831,416.0,68.72582969665527,11.579644203186035
832,416.5,70.11216393000001,12.202258110046388
833,417.0,70.5153419494629,12.103962898254396
834,417.5,71.34275817871094,12.37313747406006
835,418.0,71.99218635559083,12.710650444030762
836,418.5,71.91637573242187,12.471664428710938
837,419.0,72.71480216979981,12.69550323486328
838,419.5,73.47552032470703,12.826027870178224
839,420.0,73.89683532714844,12.733403205871582
840,420.5,74.40701370239259,12.868515014648438
841,421.0,74.7865005493164,12.991915702819824
842,421.5,75.51474227905274,13.172969818115234
843,422.0,76.01444549560547,13.26951789855957
844,422.5,77.27883529663086,13.671334266662598
845,423.0,77.24268035888673,13.60816764831543
846,423.5,78.1060691833496,13.77995777130127
847,424.0,77.96673812866212,13.45879841
848,424.5,77.80655212402344,13.20978069
849,425.0,77.98671340942383,13.153295516967772
850,425.5,78.0157554626465,13.243447303771973
851,426.0,78.46066818237304,13.37997341156006
852,426.5,79.10869445800782,13.46291160583496
853,427.0,78.53321380615235,13.133846282958984
854,427.5,79.57824325561523,13.529034614562988
855,428.0,80.19546585083009,14.002604484558104
856,428.5,80.37127456665038,14.102874755859377
857,429.0,79.97151794433594,13.940839767456056
858,429.5,80.82637329101563,14.35540008544922
859,430.0,80.86268615722656,14.566146850585938
860,430.5,81.42134170532228,14.567267417907717
861,431.0,82.49125061035156,14.767772674560549
862,431.5,83.73356857299805,15.139274597167969
863,432.0,83.72301406860353,15.107568740844728
864,432.5,84.92919158935547,15.417903900146484
865,433.0,85.11921005249025,15.204512596130373
866,433.5,85.32171020507812,15.310379981994627
867,434.0,85.23411026000977,15.097270965576172
868,434.5,86.30827637,15.326361656188965
869,435.0,85.96855926513672,15.11929988861084
870,435.5,86.16104965209962,15.158369064331056
871,436.0,86.8867202758789,15.711231231689451
872,436.5,86.85923614501954,15.73364258
873,437.0,87.11287994384766,15.983747482299805
874,437.5,87.35115051269531,16.26515007019043
875,438.0,88.38641434,16.77624512
876,438.5,88.7701316833496,17.036115646362305
877,439.0,90.34930267333985,17.559722900390625
878,439.5,93.23025436401367,18.52024269104004
879,440.0,96.87337493896484,20.041154861450195
880,440.5,99.62408905029298,21.209991455078125
881,441.0,102.3099266052246,22.449647903442383
882,441.5,104.93225708007813,23.346460342407227
883,442.0,106.51040191650391,23.720359802246097
884,442.5,107.27239608764648,23.998289108276367
885,443.0,107.76100997924806,24.290428161621097
886,443.5,105.96394500732421,23.49279403686523
887,444.0,105.55578842163087,23.385591506958008
888,444.5,103.60813446044922,22.845382690429688
889,445.0,102.50264739990234,22.973573684692383
890,445.5,99.30761032104493,21.782054901123047
891,446.0,96.4239402770996,20.57202911376953
892,446.5,93.9300293,19.632009506225582
893,447.0,93.14021606445313,18.949535369873047
894,447.5,92.05125809,18.37652015686035
895,448.0,90.9141815185547,17.696138381958008
896,448.5,90.00305709838867,17.838285446166992
897,449.0,87.77046813964844,16.837482452392578
898,449.5,85.30737991333008,15.742000579833984
899,450.0,82.32384490966797,14.572724342346191
900,450.5,80.35585861206056,13.67241382598877
901,451.0,80.13109741210937,13.50808048248291
902,451.5,78.35328903198243,12.693438529968262
903,452.0,78.55551071166992,12.606163024902344
904,452.5,78.23641204833984,12.662602424621582
905,453.0,77.77641754150392,12.536849975585938
906,453.5,77.71962127685546,12.590868949890137
907,454.0,78.06998291015626,12.94004249572754
908,454.5,77.86258621,12.965411186218262
909,455.0,76.47435188293457,12.403736114501951
910,455.5,75.38985710144044,11.934338569641112
911,456.0,74.4386993408203,11.444615364074709
912,456.5,73.26433601379395,11.097002983093262
913,457.0,71.25522537231446,9.959951400756836
914,457.5,71.0928783416748,9.650415420532228
915,458.0,71.24442939758302,9.655264854431152
916,458.5,71.11140213012695,9.6136446
917,459.0,70.36554756164551,9.401500701904297
918,459.5,70.06663055419922,9.355738639831545
919,460.0,69.53936576843262,9.15656280517578
920,460.5,69.34386711120607,9.14394187927246
921,461.0,69.11010704040527,9.094545364379885
922,461.5,69.44598808288575,9.309307098388672
923,462.0,69.53090019226075,9.360178947
924,462.5,69.04680824279785,9.099169731140137
925,463.0,68.92801742553712,9.078660965
926,463.5,68.49446067810058,8.901286125183105
927,464.0,68.8939422607422,8.982451438903809
928,464.5,69.27968139648438,9.129277229309082
929,465.0,69.61996841430664,9.292278289794922
930,465.5,70.02364234924318,9.436814308166504
931,466.0,70.1409164428711,9.440066338
932,466.5,70.77625312805176,9.764966965
933,467.0,70.98642272949219,9.961691856384276
934,467.5,71.18424797058105,10.100625991821287
935,468.0,71.9078338623047,10.47396755218506
936,468.5,72.72917327880859,10.540531158447266
937,469.0,74.1147274,11.064756393432615
938,469.5,74.43567962646485,11.122642517089844
939,470.0,75.16232109069824,11.361642837524414
940,470.5,75.9946201324463,11.50915813446045
941,471.0,77.01541671752929,11.74069118499756
942,471.5,78.20486297607422,12.03132152557373
943,472.0,79.90732498168946,12.642828941345217
944,472.5,81.88969421386719,13.360852241516112
945,473.0,83.55772857666017,13.986405372619627
946,473.5,85.50866470336913,14.900724411010742
947,474.0,86.46798934936524,15.260570526123049
948,474.5,87.32466049194336,15.518843650817873
949,475.0,87.4615249633789,15.79832649230957
950,475.5,87.90839080810548,16.048574447631836
951,476.0,88.0474449157715,16.146638870239258
952,476.5,88.90278091430665,16.585294723510742
953,477.0,88.78744430541992,16.520179748535156
954,477.5,89.32513427734375,16.562000274658203
955,478.0,89.82975463867189,16.73852539
956,478.5,90.01387939453124,16.974943161010742
957,479.0,89.77201690673829,17.056350708007812
958,479.5,88.62853546142578,16.685632705688477
959,480.0,86.38179397583008,15.534070014953612
960,480.5,84.6877182006836,14.524675369262695
961,481.0,83.32986221313476,14.070515632629396
962,481.5,82.4509490966797,13.79556369781494
963,482.0,81.07696075439453,13.454119682312012
964,482.5,79.86717796325684,13.06718635559082
965,483.0,79.5147617340088,13.16847324371338
966,483.5,78.27889595031738,12.757172584533691
967,484.0,77.80645599365235,12.68249225616455
968,484.5,77.34349746704102,12.67530345916748
969,485.0,77.19869232177734,12.445881843566896
970,485.5,77.32660751342775,12.37321662902832
971,486.0,78.49959716796874,12.89456272125244
972,486.5,78.67279090881348,12.671462059020996
973,487.0,78.12744255065918,12.31405258178711
974,487.5,79.18713188171387,12.807390213012695
975,488.0,79.61273842,13.20769500732422
976,488.5,80.46999130249023,13.754637718200684
977,489.0,80.21650543212891,13.728795051574709
978,489.5,80.47991485595703,13.534676551818848
979,490.0,80.48308181762695,13.158332824707031
980,490.5,81.15194778442384,13.029576301574709
981,491.0,81.28472671508788,13.04094409942627
982,491.5,82.0842498779297,13.47672176361084
983,492.0,82.39988250732422,13.673898696899414
984,492.5,82.22161483764648,13.556441307067873
985,493.0,81.46508865356446,13.246953964233398
986,493.5,80.26042518615722,12.723363876342772
987,494.0,78.74409523010254,12.37894058227539
988,494.5,77.78301544189453,11.849925994873049
989,495.0,76.63471031188965,11.212491989135742
990,495.5,75.85952835083009,10.918415069580078
991,496.0,74.08731994628906,10.40875244140625
992,496.5,73.45589675903321,10.278451919555664
993,497.0,72.83777542114258,9.90613842
994,497.5,72.62965965270996,9.559686660766602
995,498.0,73.33438186645509,9.611119270324709
996,498.5,74.08237800598144,9.562546730041504
997,499.0,75.03743209838868,9.702205657958984
998,499.5,76.27594108581543,9.962415695
999,500.0,77.5643424987793,10.239299774169922
1000,500.5,77.98006515502931,10.499279022216797
1001,501.0,78.99652442932128,11.105059623718262
1002,501.5,79.47821846008301,11.24158763885498
1003,502.0,80.08862609863282,11.324721336364746
1004,502.5,80.32037544250488,11.266982078552246
1005,503.0,81.20880775,11.56087875366211
1006,503.5,82.36070022583007,12.04568099975586
1007,504.0,82.85714569091797,12.323050498962402
1008,504.5,83.61117858886719,12.61705493927002
1009,505.0,84.94237518310547,13.140178680419922
1010,505.5,86.23807983398439,13.75439167022705
1011,506.0,86.10641250610351,13.65850830078125
1012,506.5,86.59980239868165,14.017959594726562
1013,507.0,86.67387313842774,14.183549880981444
1014,507.5,85.21879959106445,13.846075057983398
1015,508.0,84.15588836669923,13.525114059448242
1016,508.5,83.34231719970703,13.186538696289062
1017,509.0,82.83281936645508,13.083856582641602
1018,509.5,82.35783691,13.032886505126951
1019,510.0,83.04180526733398,13.220776557922363
1020,510.5,84.13860015869142,13.885478019714355
1021,511.0,84.94567260742187,14.152573585510254
1022,511.5,85.97445145,14.513237953186035
1023,512.0,86.49925537109375,14.641761779785156
1024,512.5,86.24803543,14.508832931518556
1025,513.0,87.05545120239259,14.875661849975586
1026,513.5,87.16212234,14.707077026367188
1027,514.0,87.98047485351563,15.063237190246582
1028,514.5,88.74601669311524,15.106985092163086
1029,515.0,90.03200149536133,15.58086395263672
1030,515.5,90.53345184326173,15.959818840026855
1031,516.0,91.84503707885742,16.534841537475586
1032,516.5,94.08371200561524,17.51255226135254
1033,517.0,96.54371185302735,18.735307693481445
1034,517.5,99.07867050170898,20.26116943359375
1035,518.0,101.23737411499025,21.42738342285156
1036,518.5,102.25974807739257,22.00874900817871
1037,519.0,103.84417953491212,22.92068099975586
1038,519.5,104.00269622802735,22.979007720947266
1039,520.0,102.88512039,22.645519256591797
1040,520.5,101.93783264160157,22.381433486938477
1041,521.0,99.45505294799804,21.080921173095703
1042,521.5,98.29421463012696,20.64345359802246
1043,522.0,97.63711853027344,20.660978317260746
1044,522.5,98.16529083251953,21.092817306518555
1045,523.0,97.40953903198243,21.049829483032227
1046,523.5,96.8203025817871,20.59766197
1047,524.0,94.86528244018555,19.481157302856445
1048,524.5,93.56124420166017,18.205158233642575
1049,525.0,92.16606521606445,17.038339614868164
1050,525.5,91.4705551147461,16.40767478942871
1051,526.0,91.71820602416992,16.256399154663086
1052,526.5,93.45785369873047,16.653657913208008
1053,527.0,93.20113677978514,16.292863845825195
1054,527.5,91.78059387207031,15.359254837036133
1055,528.0,88.55548934936525,13.979229927062988
1056,528.5,86.02743682861328,13.034963607788086
1057,529.0,82.91518630981446,11.865226745605469
1058,529.5,80.82578201293946,11.375120162963867
1059,530.0,79.31304740905762,10.96705722808838
1060,530.5,79.62906150817872,11.26892375946045
1061,531.0,79.249507522583,10.912612915039062
1062,531.5,79.25993385314942,11.01062012
1063,532.0,79.19370193481446,11.154905319213867
1064,532.5,78.24726867675781,10.691728591918944
1065,533.0,77.51369743347169,10.615448951721191
1066,533.5,75.68813667297363,9.985807418823242
1067,534.0,75.26553382873536,9.700469017028809
1068,534.5,74.72685356140137,9.277065277
1069,535.0,75.25314712524414,9.519598007202148
1070,535.5,75.914896774292,9.670207977294922
1071,536.0,76.39905319213867,9.834178924560549
1072,536.5,77.76323165893555,10.155674934387209
1073,537.0,79.15402526855469,10.612815856933594
1074,537.5,80.36649322509766,10.874798774719238
1075,538.0,81.19546966552736,11.145465850830078
1076,538.5,82.2569538116455,11.55709171295166
1077,539.0,83.27963867,11.750200271606444
1078,539.5,84.19439049,12.109314918518066
1079,540.0,85.04718017578125,12.59408950805664
1080,540.5,85.72588424682618,13.005781173706056
1081,541.0,86.78053436279296,13.528603553771973
1082,541.5,87.86332168579102,14.01928424835205
1083,542.0,88.90761871337891,14.335219383239746
1084,542.5,90.21290969848633,15.040068626403809
1085,543.0,91.46991043,15.506573677062988
1086,543.5,92.45892105102538,15.809701919555664
1087,544.0,93.17045822143555,16.094247817993164
1088,544.5,93.74406738,16.283639907836914
1089,545.0,93.76800537109375,16.14752769470215
1090,545.5,94.39987258911134,16.175838470458984
1091,546.0,94.50054702758788,16.073368072509766
1092,546.5,94.08882369995118,15.891133308410645
1093,547.0,94.70368881225586,15.988003730773926
1094,547.5,94.61092758178711,15.758278846740724
1095,548.0,96.21523361206056,16.420724868774414
1096,548.5,96.47560653686523,16.754201889038086
1097,549.0,97.87974014282227,17.48253631591797
1098,549.5,97.53327102661133,17.590457916259766
1099,550.0,97.2129135131836,17.820972442626953
1100,550.5,94.75676422119142,16.990570068359375
1101,551.0,92.52578887939453,16.238142013549805
1102,551.5,90.76434555053712,15.68954849243164
1103,552.0,88.36344070000001,14.463285446166992
1104,552.5,86.99196815490723,13.401813507080078
1105,553.0,85.07076721191407,12.212451934814451
1106,553.5,83.69079933166503,11.249237060546877
1107,554.0,82.55184783935547,10.590879440307615
1108,554.5,81.4642707824707,10.168295860290527
1109,555.0,81.02692413330078,9.829349517822266
1110,555.5,81.20342712402345,9.970098495483398
1111,556.0,80.62383232116699,9.562807083129885
1112,556.5,80.05559577941895,9.367465973
1113,557.0,79.36516304016114,9.107664108276367
1114,557.5,79.69725227355957,9.175145149230955
1115,558.0,79.73739891052247,9.193019867
1116,558.5,80.5101276397705,9.517498970031738
1117,559.0,80.99337234497071,9.642556190490724
1118,559.5,81.31401557922364,9.760367393493652
1119,560.0,82.66852188110352,10.239811897277832
1120,560.5,83.67802505493165,10.522165298461914
1121,561.0,84.66311607,10.879109382629396
1122,561.5,84.77804985046387,10.879651069641112
1123,562.0,86.27974433898926,11.427494049072266
1124,562.5,87.13098907470703,11.74206256866455
1125,563.0,87.42769889831544,11.87151050567627
1126,563.5,88.63778457641601,12.342461585998535
1127,564.0,89.02745285,12.26922894
1128,564.5,90.01711959838867,12.62261199951172
1129,565.0,90.36544799804688,12.77700901031494
1130,565.5,90.34647445678712,12.61143970489502
1131,566.0,90.01023635864257,12.55723476409912
1132,566.5,90.12266387939454,12.364545822143556
1133,567.0,90.1259262084961,12.199766159057615
1134,567.5,91.11998367000001,12.434410095214844
1135,568.0,91.4699676513672,12.524359703063965
1136,568.5,91.3454490661621,12.529719352722168
1137,569.0,92.24408187866212,12.930593490600586
1138,569.5,93.71971817016602,13.66553020477295
1139,570.0,94.00367355,14.02485466003418
1140,570.5,94.79902344000001,14.539701461791992
1141,571.0,94.89382705688476,14.724260330200195
1142,571.5,95.47210922241212,14.891112327575684
1143,572.0,95.97109527587891,14.797392845153809
1144,572.5,96.18896102905273,14.683897018432615
1145,573.0,96.63858489990236,14.615001678466797
1146,573.5,96.84925231933593,14.71981143951416
1147,574.0,97.06848373413087,14.88229274749756
1148,574.5,96.48423690795899,14.80501651763916
1149,575.0,95.5004653930664,14.43704891204834
1150,575.5,95.13654022216798,14.381694793701172
1151,576.0,93.72826919555663,13.834195137023926
1152,576.5,92.4682830810547,13.370650291442873
1153,577.0,91.3439437866211,12.944707870483398
1154,577.5,90.66094970703125,12.68669319152832
1155,578.0,90.70309524536134,12.653081893920898
1156,578.5,91.21621094,12.785962104797363
1157,579.0,91.44589844000001,12.78704548
1158,579.5,92.82238693237305,13.258145332336426
1159,580.0,93.42959976196289,13.312392234802246
1160,580.5,94.09056930541993,13.370403289794922
1161,581.0,95.29493484,13.653876304626465
1162,581.5,96.43197098,14.32525349
1163,582.0,97.74452896118164,14.854500770568848
1164,582.5,98.98062896728516,15.621448516845703
1165,583.0,100.32404022216798,16.402563095092773
1166,583.5,100.19607315063476,16.734514236450195
1167,584.0,100.00012435913087,16.711484909057617
1168,584.5,98.15615768432617,15.901062965393066
1169,585.0,96.51262664794922,15.320279121398926
1170,585.5,93.954598236084,14.412080764770508
1171,586.0,92.6323143005371,13.854975700378418
1172,586.5,91.23805084228516,13.382089614868164
1173,587.0,90.04592628479004,13.404024124145508
1174,587.5,89.5424919128418,13.393654823303224
1175,588.0,88.85750846862794,13.016693115234377
1176,588.5,88.16465339660644,12.788134574890137
1177,589.0,88.1113208770752,12.784533500671388
1178,589.5,87.70705528259278,12.27844238
1179,590.0,87.94079208374023,12.41278839111328
1180,590.5,88.15943412780763,12.593894958496094
1181,591.0,88.77828369140624,12.995014190673828
1182,591.5,89.53939857,13.151954650878906
1183,592.0,90.42486877441407,13.503817558288574
1184,592.5,91.93802261352539,14.137445449829102
1185,593.0,93.19716720581056,14.686243057250977
1186,593.5,95.12498626708984,15.497443199157717
1187,594.0,96.54756393432618,16.02332305908203
1188,594.5,98.43213195800782,16.69904899597168
1189,595.0,100.67606735229492,17.486953735351562
1190,595.5,102.50442581176759,18.13218688964844
1191,596.0,105.55975494384765,19.190093994140625
1192,596.5,108.64243545532227,20.03657913208008
1193,597.0,112.25612945556641,21.296646118164062
1194,597.5,115.74177932739258,22.74223518371582
1195,598.0,119.93093185424806,24.596574783325195
1196,598.5,123.66693267822265,26.38439178466797
1197,599.0,128.0793670654297,28.473926544189453
1198,599.5,132.10543365478514,30.38530540466309
1199,600.0,133.34210205078125,31.501266479492188
1200,600.5,134.0819061279297,32.10810089111328
1201,601.0,132.14444122314453,31.07720947265625
1202,601.5,128.74116364000002,29.012895584106445
1203,602.0,124.49926300048828,26.56861686706543
1204,602.5,122.39258575439453,25.239089965820312
1205,603.0,121.84201126098634,25.04897117614746
1206,603.5,118.95327911376953,23.73196792602539
1207,604.0,116.53162994384766,23.04017639160156
1208,604.5,113.35665817260742,21.60508728027344
1209,605.0,109.01079177856445,20.287992477416992
1210,605.5,105.38139419555665,18.744361877441406
1211,606.0,102.01274642944335,16.81243896484375
1212,606.5,100.54374542236329,16.169862747192383
1213,607.0,99.68271179199219,15.507735252380373
1214,607.5,100.30845642089844,15.006062507629396
1215,608.0,99.1099594116211,14.61484432220459
1216,608.5,98.13677749633788,14.05808448791504
1217,609.0,96.90547409057618,13.807586669921877
1218,609.5,95.12807388305664,13.411700248718262
1219,610.0,93.67412185668945,12.855570793151855
1220,610.5,93.17125778198243,12.769947052001951
1221,611.0,91.9542022705078,12.59880542755127
1222,611.5,91.49980773925782,12.506593704223633
1223,612.0,91.5552360534668,12.210787773132324
1224,612.5,92.08254432678223,12.38006591796875
1225,613.0,92.49268798828126,12.55947494506836
1226,613.5,94.09412918000001,12.999409675598145
1227,614.0,95.16473999023438,13.44504451751709
1228,614.5,96.19227523803711,13.855116844177246
1229,615.0,96.61883163452148,13.923218727111816
1230,615.5,95.48668365478517,13.301843643188477
1231,616.0,95.03442916870117,13.36192798614502
1232,616.5,94.00081481933594,12.869165420532228
1233,617.0,93.53883094787598,12.39962673187256
1234,617.5,93.94165420532227,12.66231918334961
1235,618.0,93.59880714416505,12.54610824584961
1236,618.5,93.38800392150878,12.604881286621094
1237,619.0,92.81682815551758,12.596481323242188
1238,619.5,92.99216003417969,12.578908920288086
1239,620.0,92.50083351135254,12.47712230682373
1240,620.5,93.34301834106446,12.712576866149902
1241,621.0,93.28377113342285,12.653884887695312
1242,621.5,93.49247779846192,12.60970401763916
1243,622.0,93.36267013549805,12.394185066223145
1244,622.5,93.4243392944336,12.232311248779297
1245,623.0,93.05123023986818,11.903918266296388
1246,623.5,91.65055809020996,11.36810017
1247,624.0,91.04342308044434,10.877891540527344
1248,624.5,90.94543952941895,10.758584022521973
1249,625.0,90.8266716003418,10.58033275604248
1250,625.5,91.7508686065674,10.8952055
1251,626.0,92.72857437133788,11.426786422729492
1252,626.5,94.13165130615235,11.902626037597656
1253,627.0,95.79236526489258,12.431824684143066
1254,627.5,97.15160751342773,13.095132827758787
1255,628.0,98.76570587158204,13.86904239654541
1256,628.5,100.75341567993163,14.857865333557127
1257,629.0,102.75779571533204,15.743219375610352
1258,629.5,103.88287277,16.316219329833984
1259,630.0,106.24913024902344,17.505868911743164
1260,630.5,106.58233719,17.831756591796875
1261,631.0,109.03331909179687,19.080331802368164
1262,631.5,110.19265594482422,19.55298614501953
1263,632.0,110.50036163330078,19.777828216552734
1264,632.5,110.33752822875977,19.38976287841797
1265,633.0,110.23909454345704,19.212385177612305
1266,633.5,108.42201385498046,18.373950958251953
1267,634.0,106.96669235229493,17.77413558959961
1268,634.5,104.05837936401367,16.418712615966797
