,time,Q_D/Q_GBD,Q_e/Q_GBD
820,410.5,22.58680916,9.443626404
821,411,22.92215729,9.70451355
822,411.5,23.50025749,10.00318336
823,412,24.03013992,10.16016102
824,412.5,24.73392296,10.29017258
825,413,25.53072357,10.58872128
826,413.5,26.23417473,10.88538456
827,414,27.3279171,11.42095757
828,414.5,28.11473846,11.78083134
829,415,28.81941414,11.9756813
830,415.5,29.02972794,12.0577116
831,416,28.89340782,11.92935085
832,416.5,29.25984955,12.13354397
833,417,29.83872414,12.53155041
834,417.5,30.20117569,12.77268028
835,418,30.80590248,13.26408672
836,418.5,31.16471291,13.67902946
837,419,30.692379,13.29933071
838,419.5,29.89264488,12.82067299
839,420,29.6415329,12.50172329
840,420.5,29.91490936,12.44912052
841,421,29.68427086,12.19512749
842,421.5,30.07668114,12.33893776
843,422,30.24306297,12.31449699
844,422.5,31.01927948,12.57937813
845,423,31.4209938,12.73870945
846,423.5,31.06737137,12.56922245
847,424,31.05754471,12.55143642
848,424.5,31.26066589,12.67268467
849,425,30.34052277,12.34390926
850,425.5,30.08181953,12.33598423
851,426,29.71930504,12.47172928
852,426.5,29.02954102,12.29096508
853,427,28.83232498,12.44232559
854,427.5,28.13096428,12.32763577
855,428,27.4316597,12.19753456
856,428.5,26.3239212,11.62865925
857,429,25.42162132,11.20022297
858,429.5,24.42639542,10.88013458
859,430,23.12039185,10.31443405
860,430.5,22.23071098,9.92076683
861,431,21.25143433,9.476411819
862,431.5,20.72876167,9.14428997
863,432,20.24989891,8.869320869
864,432.5,19.87498474,8.643228531
865,433,19.68623734,8.325833321
866,433.5,19.81111717,8.146035194
867,434,20.24511909,8.203781128
868,434.5,20.76993752,8.344135284
869,435,21.35947609,8.595144272
870,435.5,21.77194405,8.767753601
871,436,22.09137726,8.905869484
872,436.5,22.46530342,8.990447998
873,437,22.48826027,8.897275925
874,437.5,22.58230782,8.915926933
875,438,22.72604752,8.994433403
876,438.5,22.67935753,8.973944664
877,439,22.55265045,8.931049347
878,439.5,22.46662712,8.83518219
879,440,22.70625305,8.852367401
880,440.5,22.75108147,8.990764618
881,441,22.76563644,9.07049942
882,441.5,23.05728531,9.317568779
883,442,23.11169815,9.351792336
884,442.5,22.87044716,9.231261253
885,443,23.02372932,9.346716881
886,443.5,23.20581818,9.528226852
887,444,23.57131767,9.988820076
888,444.5,23.90476227,10.47489738
889,445,23.82108498,10.74626827
890,445.5,24.18924332,11.2161684
891,446,24.55798531,11.478549
892,446.5,24.39621544,11.32549858
893,447,24.84014893,11.42192554
894,447.5,24.80793381,11.39877033
895,448,25.07936478,11.59480667
896,448.5,24.83379173,11.59460068
897,449,25.13881302,11.93975735
898,449.5,24.91152191,11.95049953
899,450,25.03982353,12.09386826
900,450.5,25.364748,12.19174767
901,451,25.48896408,12.05186653
902,451.5,25.76713181,12.09101677
903,452,25.76822281,12.01966286
904,452.5,25.10917473,11.51442051
905,453,25.43049431,11.54938984
906,453.5,24.96284485,11.12386703
907,454,24.75101089,10.8443985
908,454.5,23.59366798,10.32454014
909,455,22.94084549,9.868388176
910,455.5,22.55881691,9.416406631
911,456,22.0637722,9.116559029
912,456.5,21.66676712,8.91906929
913,457,21.43195152,8.887189865
914,457.5,20.86301994,8.767792702
915,458,20.5837307,8.659398079
916,458.5,20.41880417,8.639574051
917,459,20.52951813,8.734656334
918,459.5,20.59461784,8.633599281
919,460,20.48946953,8.431864738
920,460.5,20.32841492,8.225325584
921,461,20.20047188,8.137066841
922,461.5,20.0494709,8.078168869
923,462,19.81806755,7.925753117
924,462.5,19.74708366,7.889743805
925,463,19.37503052,7.788049698
926,463.5,19.04691696,7.658061028
927,464,18.76739883,7.632461548
928,464.5,18.6208992,7.685381413
929,465,18.31452179,7.59654808
930,465.5,17.81911278,7.448095322
931,466,17.51091194,7.359773636
932,466.5,17.30331802,7.216729641
933,467,17.05365181,7.031629562
934,467.5,16.98197556,6.941061974
935,468,16.98240089,6.886077881
936,468.5,16.99809647,6.842091084
937,469,16.92328644,6.782147408
938,469.5,16.8599205,6.655080795
939,470,16.87632942,6.638035774
940,470.5,16.90267181,6.675720692
941,471,17.01888275,6.789513588
942,471.5,17.13245773,6.901902199
943,472,17.11772919,6.882190704
944,472.5,17.31524849,6.947451115
945,473,17.54618263,6.980677128
946,473.5,17.72062302,6.975736141
947,474,18.06677437,7.118005753
948,474.5,18.32012939,7.203732014
949,475,18.70137215,7.316538811
950,475.5,19.10238075,7.536007881
951,476,19.36698914,7.688000202
952,476.5,19.60487938,7.82333374
953,477,19.90830231,8.074231148
954,477.5,20.21892166,8.274413109
955,478,20.65038872,8.472477913
956,478.5,20.94377327,8.614387512
957,479,21.39074516,8.848526955
958,479.5,21.81351089,9.04880619
959,480,22.31806564,9.247245789
960,480.5,22.68387032,9.418722153
961,481,22.79644585,9.44955349
962,481.5,22.90296745,9.459067345
963,482,23.14608765,9.480724335
964,482.5,23.25268936,9.35660553
965,483,23.37087059,9.324656487
966,483.5,23.61727142,9.419607162
967,484,24.08620262,9.625477791
968,484.5,24.43265152,9.755609512
969,485,24.98948479,10.1432209
970,485.5,25.16307259,10.34156513
971,486,25.08250427,10.32143402
972,486.5,24.92841339,10.29871655
973,487,24.75728798,10.19116306
974,487.5,24.38159943,10.11389446
975,488,24.00155449,9.948525429
976,488.5,24.32951927,10.14517498
977,489,24.60987854,10.2851572
978,489.5,25.01042557,10.52276611
979,490,25.56726646,10.81288624
980,490.5,25.97727776,11.03907776
981,491,26.05104256,11.01988602
982,491.5,26.23875809,11.10155106
983,492,26.41613388,11.07784748
984,492.5,26.96535492,11.35156155
985,493,27.33995056,11.66702652
986,493.5,27.45426559,11.9070816
987,494,27.36665916,12.29382706
988,494.5,27.40611649,12.67691135
989,495,26.99352264,12.78505993
990,495.5,26.79190445,12.7752676
991,496,26.67158127,12.73449898
992,496.5,27.20151329,12.75446796
993,497,27.608675,12.87917042
994,497.5,28.28980637,13.02079868
995,498,29.13237,13.41073227
996,498.5,29.69122124,13.51558876
997,499,30.23456955,13.60027885
998,499.5,31.23096466,14.04037857
999,500,31.95894432,14.29261589
1000,500.5,33.36528778,15.05659962
1001,501,34.75775146,15.77600574
1002,501.5,36.40656662,16.58019638
1003,502,37.62513351,17.28023338
1004,502.5,38.80945587,17.87926102
1005,503,39.48783493,18.25224876
1006,503.5,40.91735077,19.07782745
1007,504,42.00962067,19.66698647
1008,504.5,43.41759491,20.14009476
1009,505,44.65563202,20.5048027
1010,505.5,45.86779785,20.83634377
1011,506,47.62897491,21.91166306
1012,506.5,47.60254288,21.96460152
1013,507,47.34882736,21.49732399
1014,507.5,45.64753342,20.36478043
1015,508,43.81734848,19.41615105
1016,508.5,42.07040024,18.49023438
1017,509,40.31761551,17.82728386
1018,509.5,38.54201508,17.06968689
1019,510,36.50577164,15.96056175
1020,510.5,35.05436325,15.17376041
1021,511,34.93481064,14.63835049
1022,511.5,34.22834015,14.00577259
1023,512,33.86842728,13.64872646
1024,512.5,33.03553009,13.03173923
1025,513,32.62863922,12.64619732
1026,513.5,31.34176826,12.17337132
1027,514,29.73155022,11.69071579
1028,514.5,28.26173592,11.06793499
1029,515,26.90638733,10.43144798
1030,515.5,25.98381615,10.08878708
1031,516,25.47817993,9.602731705
1032,516.5,25.19598579,9.34753418
1033,517,25.52796364,9.419342995
1034,517.5,25.41810226,9.423023224
1035,518,25.86386681,9.812491417
1036,518.5,25.69662476,9.875090599
1037,519,26.04392242,10.04310989
1038,519.5,25.7297802,9.843254089
1039,520,26.29934692,10.13001156
1040,520.5,26.0626564,10.08869267
1041,521,25.99250221,9.972649574
1042,521.5,25.59466743,9.696565628
1043,522,24.83378792,9.368779182
1044,522.5,24.60322189,9.201112747
1045,523,24.8972187,9.386541367
1046,523.5,24.84495163,9.315041542
1047,524,25.17002678,9.475694656
1048,524.5,25.74564171,9.678157806
1049,525,25.93538857,9.813337326
1050,525.5,26.19636726,10.05415535
1051,526,26.32936287,10.19213581
1052,526.5,26.19342232,10.19695091
1053,527,26.66520882,10.39310932
1054,527.5,27.14625359,10.47492123
1055,528,27.28836823,10.49515343
1056,528.5,27.46673584,10.4770031
1057,529,27.88237,10.48774338
1058,529.5,28.14018822,10.528265
1059,530,28.34420204,10.46888161
1060,530.5,28.65293694,10.41991425
1061,531,28.66118431,10.26287842
1062,531.5,28.59336853,10.18481827
1063,532,28.12690544,9.895431519
1064,532.5,27.93761063,9.913135529
1065,533,27.62544823,9.909213066
1066,533.5,27.41951942,10.01132679
1067,534,27.14312363,10.06065369
1068,534.5,27.20222664,10.25280952
1069,535,26.92420197,10.11202621
1070,535.5,26.93173027,10.10702705
1071,536,26.79089737,9.975103378
1072,536.5,26.60959435,9.76272583
1073,537,26.57740974,9.790343285
1074,537.5,26.66626167,9.881303787
1075,538,26.53153038,9.896760941
1076,538.5,26.22431946,9.748957634
1077,539,26.32977867,9.674314499
1078,539.5,26.24684143,9.664054871
1079,540,26.10167503,9.589414597
1080,540.5,26.10218811,9.670194626
1081,541,25.98656845,9.53283596
1082,541.5,25.57963181,9.305550575
1083,542,25.71931267,9.441282272
1084,542.5,25.61222839,9.431358337
1085,543,25.47296333,9.246983528
1086,543.5,25.71743011,9.33872509
1087,544,25.66164017,9.273129463
1088,544.5,25.72826767,9.223988533
1089,545,25.65330696,9.138256073
1090,545.5,25.6886692,9.058735847
1091,546,25.24392509,8.784227371
1092,546.5,25.55314255,8.881579399
1093,547,25.8684845,9.153402328
1094,547.5,26.03307915,9.249584198
1095,548,26.46124458,9.524349213
1096,548.5,26.39199066,9.501481056
1097,549,26.48464012,9.788870811
1098,549.5,26.87612343,10.26226711
1099,550,26.75575256,10.28724098
1100,550.5,26.46422958,10.29468727
1101,551,26.14547348,10.2163229
1102,551.5,25.75012779,10.01399136
1103,552,25.18305206,9.936573029
1104,552.5,24.53938293,9.771187782
1105,553,24.15194702,9.6690979
1106,553.5,24.0180645,9.728317261
1107,554,24.07617569,9.808586121
1108,554.5,24.16108513,10.04256916
1109,555,24.31168747,10.26031971
1110,555.5,24.20265007,10.17196369
1111,556,24.48451996,10.10709667
1112,556.5,24.53110886,9.996403694
1113,557,24.58955002,10.01354313
1114,557.5,24.93421555,10.17486191
1115,558,24.96680832,10.11340141
1116,558.5,24.92424583,9.99765873
1117,559,24.95459557,10.06606102
1118,559.5,24.68323517,9.961557388
1119,560,25.54914856,10.47628975
1120,560.5,25.80793571,10.73941517
1121,561,26.19098663,11.01761055
1122,561.5,26.16423988,11.16274548
1123,562,26.43429947,11.39699459
1124,562.5,26.57278061,11.56902313
1125,563,26.61681557,11.6519413
1126,563.5,26.89764786,11.95427227
1127,564,26.98643875,12.28853035
1128,564.5,27.14751816,12.58354282
1129,565,26.9879303,12.56857777
1130,565.5,27.00169945,12.62955093
1131,566,26.76937103,12.42130375
1132,566.5,26.63090134,12.40792465
1133,567,26.62838173,12.38475895
1134,567.5,25.89364815,11.92430973
1135,568,24.94626045,11.47899342
1136,568.5,24.18858719,11.13530731
1137,569,23.2913475,10.77110863
1138,569.5,22.41076088,10.22992992
1139,570,21.44937134,9.791916847
1140,570.5,20.44661903,9.247057915
1141,571,19.52364159,8.750096321
1142,571.5,19.10624123,8.413002014
1143,572,18.86929321,8.304899216
1144,572.5,18.64260292,8.120083809
1145,573,18.65975952,7.972677231
1146,573.5,18.76613426,7.908682346
1147,574,18.8456955,7.776929855
1148,574.5,18.84565735,7.739028931
1149,575,18.77746201,7.722244263
1150,575.5,18.4808197,7.614403248
1151,576,18.07156372,7.50927496
1152,576.5,17.62141991,7.350076199
1153,577,17.25867462,7.285752773
1154,577.5,16.91653824,7.163450241
1155,578,16.62968636,7.017457962
1156,578.5,16.33138084,6.827711105
1157,579,16.14696884,6.661362171
1158,579.5,15.93833828,6.617609024
1159,580,15.74893475,6.654031277
1160,580.5,15.85283375,6.740763187
1161,581,16.21873283,6.873912811
1162,581.5,16.47017097,7.043992519
1163,582,16.65646744,7.144152164
1164,582.5,16.82075119,7.286664486
1165,583,17.05964851,7.46500349
1166,583.5,17.35051537,7.673058987
1167,584,17.45018578,7.741031647
1168,584.5,17.50305557,7.733242035
1169,585,17.36546135,7.484870911
1170,585.5,17.4814949,7.429142475
1171,586,17.85046196,7.449402809
1172,586.5,18.25502777,7.536569118
1173,587,18.86052704,7.775465488
1174,587.5,19.41340637,8.11002636
1175,588,20.09538841,8.508285522
1176,588.5,20.88139534,8.869242668
1177,589,21.42765427,8.978973389
1178,589.5,22.36701393,9.361057281
1179,590,23.12737274,9.739673615
1180,590.5,23.86888504,10.00554943
1181,591,24.30171776,10.13811779
1182,591.5,24.61144066,10.2038641
1183,592,25.12635422,10.46671677
1184,592.5,25.72729683,10.7124033
1185,593,26.72753716,11.10165882
1186,593.5,27.76444244,11.55208969
1187,594,28.73903084,12.00374889
1188,594.5,29.59678078,12.4561882
1189,595,30.39026451,12.85809231
1190,595.5,31.04727745,13.20390797
1191,596,31.8126545,13.68995094
1192,596.5,32.02870941,13.80012417
1193,597,32.17902374,14.03839779
1194,597.5,31.95559502,14.04554272
1195,598,31.05636024,13.81727219
1196,598.5,30.18726349,13.53207397
1197,599,28.75137711,12.88053703
1198,599.5,27.35019493,12.09680843
1199,600,26.59969902,11.67183495
1200,600.5,25.81835365,11.30804825
1201,601,25.425951,11.06334209
1202,601.5,24.97303963,10.68221855
1203,602,24.68703651,10.55746746
1204,602.5,24.33348083,10.4513588
1205,603,24.00384521,10.39271545
1206,603.5,23.49960709,10.25819778
1207,604,23.17756271,10.28660774
1208,604.5,22.8562088,10.30227184
1209,605,22.6581459,10.37351322
1210,605.5,22.73277855,10.55542374
1211,606,22.88582039,10.63214302
1212,606.5,23.02626801,10.57572174
1213,607,23.14481354,10.52120209
1214,607.5,23.33231926,10.38820267
1215,608,23.22013283,10.18849945
1216,608.5,22.82354736,9.9757061
1217,609,22.68098068,9.856575966
1218,609.5,22.39034462,9.716978073
1219,610,22.02231407,9.498916626
1220,610.5,21.79226112,9.271839142
1221,611,21.77187157,9.191298485
1222,611.5,22.129179,9.369990349
1223,612,22.75706291,9.64961338
1224,612.5,23.14528275,9.791561127
1225,613,23.43446732,9.834355354
1226,613.5,23.81774139,10.0208559
1227,614,23.99708939,10.2939043
1228,614.5,24.07953072,10.62581825
1229,615,23.88522148,10.83606911
1230,615.5,23.16555977,10.53402615
1231,616,22.59794426,10.30883789
1232,616.5,21.78562546,10.03748417
1233,617,20.44071579,9.262954712
1234,617.5,19.22789383,8.640457153
1235,618,18.34154701,8.221165657
1236,618.5,17.30984116,7.615535259
1237,619,16.446558,7.283533096
1238,619.5,15.9013443,6.970795155
1239,620,15.69626045,6.827255726
1240,620.5,15.57450962,6.652062893
1241,621,15.64952278,6.603247166
1242,621.5,15.53149986,6.539113998
1243,622,15.45493126,6.524413109
1244,622.5,15.36351299,6.501825333
1245,623,15.51774597,6.599245548
1246,623.5,15.73319244,6.653107643
1247,624,15.91939545,6.684930801
1248,624.5,16.20721245,6.727860451
1249,625,16.66560745,6.871026993
1250,625.5,17.05895424,6.967380047
1251,626,17.21777153,6.948982716
1252,626.5,17.45714378,7.042993069
1253,627,17.61914825,7.046590328
1254,627.5,17.69211197,7.028406143
1255,628,17.93507576,7.215638638
1256,628.5,18.07216835,7.38262701
1257,629,18.24084091,7.525606632
1258,629.5,18.53517532,7.59981966
1259,630,19.09775925,7.842289448
1260,630.5,19.40589142,8.037987709
1261,631,19.71033859,8.213167191
1262,631.5,20.18911171,8.552014351
1263,632,20.58946419,8.845824242
1264,632.5,20.88814735,9.070328712
1265,633,21.24051666,9.353466034
1266,633.5,21.53225136,9.577879906
1267,634,21.40712547,9.499078751
1268,634.5,21.4719696,9.497598648
1269,635,21.18491364,9.37046814
1270,635.5,21.07769203,9.319041252
1271,636,21.07617569,9.307684898
1272,636.5,21.10597038,9.301450729
1273,637,21.46032333,9.342188835
1274,637.5,21.57640648,9.212718964
1275,638,22.14416122,9.379816055
1276,638.5,22.48759842,9.429148674
1277,639,22.98223877,9.559540749
1278,639.5,23.48293877,9.844299316
1279,640,23.93094063,10.03699684
1280,640.5,24.15679359,10.0475359
1281,641,24.22168732,10.07485771
1282,641.5,23.95170784,9.92923069
1283,642,23.9291172,9.956811905
1284,642.5,23.79085732,9.810383797
1285,643,23.74804115,9.824812889
1286,643.5,23.69255447,9.890939713
1287,644,23.17660713,9.768310547
1288,644.5,22.61610413,9.682538033
1289,645,22.19981766,9.594623566
1290,645.5,21.84323883,9.556959152
1291,646,21.877285,9.57998085
1292,646.5,22.07035828,9.633994102
1293,647,22.24803925,9.601283073
1294,647.5,22.51394272,9.783623695
1295,648,22.89188004,10.07976151
1296,648.5,23.0533886,10.14820576
1297,649,23.32734489,10.26784992
1298,649.5,23.49738121,10.26083279
1299,650,23.6131134,10.28797436
1300,650.5,23.70946693,10.28188419
1301,651,23.66963768,10.09036732
1302,651.5,23.61964798,10.03654575
1303,652,23.4727459,10.0857563
1304,652.5,23.42753983,10.18605328
1305,653,23.15507317,10.20077896
1306,653.5,22.78615952,10.165658
1307,654,22.58022118,10.15437603
1308,654.5,21.9346447,9.792510986
1309,655,21.6224575,9.663660049
1310,655.5,21.14790726,9.549186707
1311,656,20.54367638,9.263113976
1312,656.5,20.43245888,9.226862907
1313,657,19.88975906,8.925597191
1314,657.5,19.24798012,8.59817028
1315,658,19.06028557,8.444782257
1316,658.5,18.87652206,8.254231453
1317,659,19.16032982,8.367183685
1318,659.5,19.28162956,8.392075539
1319,660,19.38129234,8.411722183
1320,660.5,19.46100616,8.413321495
1321,661,19.80740166,8.591842651
1322,661.5,20.34413719,8.869476318
1323,662,20.62908554,8.942979813
1324,662.5,20.74988937,8.907588959
1325,663,21.06624603,9.028438568
1326,663.5,21.35450745,9.013094902
1327,664,21.54550362,8.9193573
1328,664.5,21.64808273,8.796359062
1329,665,21.72483253,8.668440819
1330,665.5,22.1461277,8.796369553
1331,666,22.23838234,8.862557411
1332,666.5,22.66370201,9.097808838
1333,667,22.35144234,8.964372635
1334,667.5,22.4374485,9.04843235
1335,668,22.26285172,9.078623772
1336,668.5,22.16785812,9.144154549
1337,669,22.35411072,9.383436203
1338,669.5,22.62107277,9.672850609
1339,670,22.4276123,9.681931496
1340,670.5,22.39029884,9.740813255
1341,671,22.14990616,9.690836906
1342,671.5,21.31616211,9.449619293
1343,672,20.57933044,9.2756567
1344,672.5,19.36979485,8.875642776
1345,673,18.50590134,8.571069717
1346,673.5,17.96780586,8.392329216
1347,674,17.32916641,8.233659744
1348,674.5,16.66393089,7.93186903
1349,675,16.19295692,7.629710197
1350,675.5,15.98646641,7.441404819
1351,676,15.60229874,7.215914726
1352,676.5,15.16726303,7.092269421
1353,677,14.50787544,6.877650738
1354,677.5,14.32587814,6.903617382
1355,678,14.18819046,6.841155529
1356,678.5,13.97627831,6.658953667
1357,679,13.72842503,6.444888592
1358,679.5,13.43767643,6.183182716
1359,680,13.36666107,6.068182468
1360,680.5,13.0966444,5.843862534
1361,681,13.0146265,5.658921719
1362,681.5,12.98509216,5.494992733
1363,682,13.03448772,5.386794567
1364,682.5,13.17257595,5.36097908
1365,683,13.28375816,5.430848598
1366,683.5,13.35528469,5.540206909
1367,684,13.55042076,5.598479271
1368,684.5,13.67979813,5.580330372
1369,685,13.79067326,5.479280949
1370,685.5,14.10208035,5.557985783
1371,686,14.32180977,5.639605522
1372,686.5,14.62677479,5.79935503
1373,687,14.95609379,5.930610657
1374,687.5,15.35017681,6.037486553
1375,688,15.78809738,6.126627922
1376,688.5,16.34488297,6.225651264
1377,689,16.92355728,6.443600178
1378,689.5,17.50489235,6.686398983
1379,690,17.79476166,6.867097378
1380,690.5,17.9189167,7.01301384
1381,691,17.89817238,7.217077732
1382,691.5,17.79495049,7.3529706
1383,692,18.01277161,7.595046043
1384,692.5,18.15587425,7.720287323
1385,693,18.02663803,7.668169022
1386,693.5,18.25299263,7.720472336
1387,694,18.4601326,7.84530735
1388,694.5,18.65405464,7.940194607
1389,695,19.02462196,8.168657303
1390,695.5,19.30306053,8.297750473
1391,696,19.81986237,8.447731972
1392,696.5,20.25499916,8.49353981
1393,697,20.93437195,8.649617195
1394,697.5,21.53718567,8.844649315
1395,698,22.38447952,9.188106537
1396,698.5,23.01781654,9.461854935
1397,699,23.91622162,9.883528709
1398,699.5,24.87119293,10.42619705
1399,700,25.58337784,10.70624352
1400,700.5,26.50091171,11.08129215
1401,701,27.51366425,11.53939724
1402,701.5,28.73868179,12.07467365
1403,702,30.41577721,12.85665226
1404,702.5,32.13286209,13.75828075
1405,703,33.63045502,14.42825508
1406,703.5,35.6531601,15.29146385
1407,704,37.11161041,15.87718582
1408,704.5,38.1711731,16.33983803
1409,705,38.47599411,16.44227791
1410,705.5,38.50499725,16.4666748
1411,706,38.20553207,16.24701118
1412,706.5,38.4054451,16.41008759
1413,707,38.22413635,16.2460804
1414,707.5,38.37519836,16.29032707
1415,708,38.24788666,16.377285
1416,708.5,38.14550018,16.57174873
1417,709,37.42711258,16.49757385
1418,709.5,36.14730835,16.08789635
1419,710,34.41478348,15.57736492
1420,710.5,31.9897728,14.8284483
1421,711,29.36139679,13.82371712
1422,711.5,27.0984745,12.98311806
1423,712,25.99009132,12.37999439
1424,712.5,24.682724,11.67140293
1425,713,23.46261215,10.77309799
1426,713.5,21.96518326,9.934257507
1427,714,20.97192192,9.193110466
1428,714.5,20.64921951,8.72221756
1429,715,20.41386414,8.378101349
1430,715.5,20.32843018,7.94776535
1431,716,20.15702629,7.622312069
1432,716.5,20.00663185,7.334083557
1433,717,20.06017494,7.301455498
1434,717.5,20.2933712,7.531878948
1435,718,19.95319748,7.477303982
1436,718.5,19.52135658,7.411993504
1437,719,18.96500587,7.191651344
1438,719.5,18.41178703,7.036989689
1439,720,18.4763298,6.999193668
1440,720.5,18.50068092,6.960193157
1441,721,18.2469902,6.878734112
1442,721.5,18.51445198,7.025391102
1443,722,18.69545555,7.127612591
1444,722.5,18.68033218,7.04935503
1445,723,18.58389854,7.019609928
1446,723.5,18.55428314,7.109667301
1447,724,18.64556313,7.235516548
1448,724.5,18.56714249,7.280099392
1449,725,18.71652794,7.471673489
1450,725.5,18.63142204,7.504124165
1451,726,18.85466766,7.66215992
1452,726.5,19.00034904,7.80548048
1453,727,19.46800613,8.004781723
1454,727.5,19.91044807,8.19121933
1455,728,20.24968338,8.325353622
1456,728.5,20.80789566,8.499107361
1457,729,21.1743145,8.574845314
1458,729.5,21.49529839,8.694206238
1459,730,21.65136719,8.790205956
1460,730.5,21.84683609,8.913545609
1461,731,21.88016701,8.871678352
1462,731.5,22.37183762,9.005395889
1463,732,23.35845566,9.466718674
1464,732.5,24.36626434,9.92492485
1465,733,25.33600044,10.35083389
1466,733.5,26.0711689,10.69514084
1467,734,26.93143463,11.11827374
1468,734.5,27.67065239,11.4959507
1469,735,28.07382584,11.76304436
1470,735.5,28.00676727,11.69149017
1471,736,27.80312729,11.510849
1472,736.5,27.20030212,11.15394402
1473,737,26.59242821,10.92555332
1474,737.5,25.14929771,10.25436306
1475,738,24.13981247,9.860439301
1476,738.5,23.48235893,9.69627285
1477,739,23.06421089,9.580974579
1478,739.5,22.72342491,9.395030022
1479,740,22.52345085,9.207258224
1480,740.5,22.68486786,9.364674568
1481,741,22.94177437,9.559209824
1482,741.5,23.13340187,9.724222183
1483,742,22.95280266,9.764063835
1484,742.5,23.37039948,10.07653141
1485,743,23.56004906,10.28691864
1486,743.5,24.00470543,10.64309025
1487,744,24.10480309,10.6835289
1488,744.5,24.35432816,10.85936356
1489,745,24.40336037,10.91674423
1490,745.5,24.23556328,10.75882339
1491,746,24.57353783,10.86520481
1492,746.5,24.4292717,10.72515202
1493,747,24.60110092,10.81908703
1494,747.5,25.09969521,10.98353195
1495,748,25.14314461,10.88476086
1496,748.5,24.60949135,10.51929188
1497,749,24.24654961,10.23064804
1498,749.5,24.39348793,10.29032612
1499,750,24.25505447,10.22702885
1500,750.5,24.48813438,10.36133003
1501,751,24.51564217,10.30741405
1502,751.5,24.16232872,9.955267906
1503,752,24.40618896,10.08496666
1504,752.5,24.32608414,10.17748547
1505,753,24.37061501,10.21945381
1506,753.5,24.16664314,10.19355392
1507,754,24.08032608,10.17291451
1508,754.5,24.03560257,10.19047928
1509,755,24.57811165,10.46870136
1510,755.5,24.7824955,10.4647789
1511,756,25.19390869,10.43141842
1512,756.5,25.45009232,10.44967175
1513,757,25.80207062,10.50863075
1514,757.5,26.27368355,10.75398445
1515,758,26.72065544,10.98961353
1516,758.5,26.96930122,11.02300453
1517,759,27.57570457,11.23900509
1518,759.5,28.51113129,11.60749531
1519,760,28.93702888,11.80192947
1520,760.5,29.166008,11.87102604
1521,761,29.58667564,11.94965649
1522,761.5,29.80262375,11.85360527
1523,762,30.69321442,11.99136925
1524,762.5,31.55084038,12.25569725
1525,763,32.79008865,12.76931667
1526,763.5,33.69675446,13.31930447
1527,764,34.35122681,13.73777866
1528,764.5,34.49697113,13.89589596
1529,765,34.2589798,13.79833126
1530,765.5,34.46916962,13.86531067
1531,766,34.73939896,13.87353134
1532,766.5,35.27552795,14.14730644
1533,767,36.19390488,14.59924316
1534,767.5,37.07757187,15.2293539
1535,768,38.51489639,15.9044733
1536,768.5,39.46347809,16.2164917
1537,769,39.97852325,16.52781677
1538,769.5,39.87945175,16.58391762
1539,770,39.15911865,16.40898323
1540,770.5,39.06583405,16.40531349
1541,771,38.56690216,16.14724541
1542,771.5,37.2612915,15.6925354
1543,772,36.39862823,15.32471752
1544,772.5,34.64513779,14.51471424
1545,773,33.55111694,13.81697941
1546,773.5,32.03252029,12.93519878
1547,774,31.04294586,11.95931053
1548,774.5,29.42754555,10.93479633
1549,775,28.52109718,10.16764641
1550,775.5,27.74427795,9.748342514
1551,776,26.81483269,9.207860947
1552,776.5,27.38352776,9.473402023
1553,777,26.76647949,9.272914886
1554,777.5,26.44715881,9.04824543
1555,778,26.55735016,9.088085175
1556,778.5,26.08984184,8.762625694
1557,779,26.06947517,8.645299911
1558,779.5,26.32443428,8.621709824
1559,780,26.66379356,8.735287666
1560,780.5,27.26598549,9.01598835
1561,781,27.99287796,9.403412819
1562,781.5,28.46618843,9.610431671
1563,782,28.90425301,9.874181747
1564,782.5,29.34506226,10.12268162
1565,783,29.74508667,10.31768322
1566,783.5,30.69789124,10.68737316
1567,784,31.55318451,11.09348392
1568,784.5,31.89285278,11.30515575
1569,785,32.55109406,11.60657501
1570,785.5,33.2781105,11.78826618
1571,786,34.85306168,12.43624401
1572,786.5,36.11485291,12.95874119
1573,787,36.66792297,13.14127254
1574,787.5,37.66146469,13.68496704
1575,788,38.31290436,14.0231142
1576,788.5,38.47933197,14.14166069
1577,789,39.01832581,14.39146709
1578,789.5,39.19720078,14.5303297
1579,790,39.50418472,14.65894699
1580,790.5,39.57744217,14.63999462
1581,791,39.21681595,14.48810673
1582,791.5,38.8935051,14.59066772
1583,792,38.37739182,14.4560194
1584,792.5,37.24076462,13.89693737
1585,793,36.1247139,13.38709927
1586,793.5,35.70246124,13.3746767
1587,794,35.45635605,13.22560024
1588,794.5,34.7664566,12.75498867
1589,795,34.87532043,12.87760735
1590,795.5,34.48361969,12.68981647
1591,796,34.44825363,12.44962788
1592,796.5,34.60001755,12.32180786
1593,797,34.61219788,12.18819332
1594,797.5,34.36252975,11.86108971
1595,798,34.74289703,12.0051527
1596,798.5,35.08648682,12.29392052
1597,799,35.38986588,12.56832409
1598,799.5,35.74204636,12.82542324
1599,800,35.90228653,12.78417969
1600,800.5,36.399086,12.922822
1601,801,35.7615509,12.43297958
1602,801.5,35.16614532,12.08601665
1603,802,35.26418304,12.15213871
1604,802.5,35.27515411,12.20759392
1605,803,34.86230469,12.0637188
1606,803.5,34.57148361,11.6601181
